,age,certainty,education,id,income,intention,maternity,partner,positivity,text,text1,text2,woning,0,1,2,3,4,5,6,7,8
117,43.0,True,mbo,828112.0,1300.0,Zeker niet,True,Ja,False,ik ben nu 43 jaar en heb 3 gezonde kinderen. ze worden nu wat groter en weer wat meer tijd voor mezelf leeftijd,ik ben nu 43 jaar en heb 3 gezonde kinderen. ze worden nu wat groter en weer wat meer tijd voor mezelf,leeftijd,Koopwoning,0.06297936928458511,0.36206429041922095,0.0805160409770906,0.07583915729774163,0.12287219756981357,0.07114204433746636,0.1236721926368773,0.05388166550546884,0.04703306201845407
118,23.0,True,basisonderwijs,828247.0,,Zeker niet,False,Ja,False,"Ik weet niet of ik geschikt ben als ouder. Je geeft veel vrijheid op voor je kind, ik weet niet of ik dit wil. Doe graag mijn eigen ding en wil nog carrière maken. Voor een vrouw is dit moeilijker als je ook kinderen hebt / wil (vind ik). '- familie (geen sterke band) - carrière - geld - vrijheid","Ik weet niet of ik geschikt ben als ouder. Je geeft veel vrijheid op voor je kind, ik weet niet of ik dit wil. Doe graag mijn eigen ding en wil nog carrière maken. Voor een vrouw is dit moeilijker als je ook kinderen hebt / wil (vind ik).",'- familie (geen sterke band) - carrière - geld - vrijheid,Koopwoning,0.06461906076874584,0.03929221326834522,0.06931941843795357,0.043354174215346576,0.062140031112357975,0.2517069993540645,0.07474614270031452,0.36094629727303984,0.03387564354925417
119,30.0,True,hbo,828363.0,1720.0,Zeker niet,True,Ja,False,Ik vind 2 kinderen genoeg 2 is voldoende voor ons,Ik vind 2 kinderen genoeg,2 is voldoende voor ons,Koopwoning,0.05097247159574181,0.14040855667553842,0.08797476377803833,0.306856626085937,0.1160574357607402,0.05333959403797053,0.04250823645852506,0.06493018078617752,0.13695212543243543
120,27.0,False,mbo,828823.0,2300.0,Weet het niet,False,Ja,False,"ja dit wil ik, wanneer weet ik nog niet",nvt,"ja dit wil ik, wanneer weet ik nog niet",Koopwoning,0.05836424824083224,0.12044975701719522,0.045143507327884434,0.07254956988617778,0.10803867828799411,0.039983006071997805,0.0340528164524585,0.08238935322733595,0.43902907595038415
121,42.0,True,hbo,828952.0,1900.0,Zeker niet,True,Ja,False,"wij zijn blij met onze 2 kinderen en willen niet meer kinderen drukte, kosten",wij zijn blij met onze 2 kinderen en willen niet meer kinderen,"drukte, kosten",Koopwoning,0.06149410824291408,0.34595776069909334,0.03402170145418495,0.17808753876015543,0.10414272574707865,0.10282867709174752,0.09402788197621703,0.02930475395405665,0.050134844006970526
122,32.0,True,wo,829553.0,5000.0,Zeker niet,True,Nee,False,"Ik heb geen kinderwens, nu niet en ik ga er vanuit over 3 jaar ook niet Mijn leven is goed zoals het is. Kinderen brengen ook veel zorgen met zich mee. De wereld vind ik niet altijd even leuk en daarnaast heb ik 3 stiefkinderen","Ik heb geen kinderwens, nu niet en ik ga er vanuit over 3 jaar ook niet",Mijn leven is goed zoals het is. Kinderen brengen ook veel zorgen met zich mee. De wereld vind ik niet altijd even leuk en daarnaast heb ik 3 stiefkinderen,Huurwoning,0.07747053420171142,0.10323070725426078,0.0998555994592607,0.15890054404735565,0.1025130536290817,0.07483110376633703,0.09609760681632906,0.09870910989120603,0.18839174937456846
123,43.0,True,mbo,829693.0,,Zeker niet,True,Ja,False,Ik en mijn man hebben 2 kinderen in de leeftijd van 7 en 10 jaar. Mijn man en ik hebben een aantal jaren geleden besloten dat ons gezin compleet is zo ook om ze beiden een goede toekomst te kunnen geven. Om die reden heeft mijn man zich dan ook laten steriliseren. Een aantal jaar geleden had ik graag nog een derde kind gewild. Vanuit financieel oogpunt hebben we besloten hier niet aan te beginnen. Emotioneel gezien had ik dat wel graag gewild. Nu vind ik mezelf sowieso te oud (43) en het leeftijdsverschil met mijn andere kinderen te groot.,Ik en mijn man hebben 2 kinderen in de leeftijd van 7 en 10 jaar. Mijn man en ik hebben een aantal jaren geleden besloten dat ons gezin compleet is zo ook om ze beiden een goede toekomst te kunnen geven. Om die reden heeft mijn man zich dan ook laten steriliseren.,Een aantal jaar geleden had ik graag nog een derde kind gewild. Vanuit financieel oogpunt hebben we besloten hier niet aan te beginnen. Emotioneel gezien had ik dat wel graag gewild. Nu vind ik mezelf sowieso te oud (43) en het leeftijdsverschil met mijn andere kinderen te groot.,Koopwoning,0.6339122019708157,0.05946205728687346,0.021934474649606274,0.03225068973843008,0.01768223128747195,0.0738715830957517,0.0747074272017926,0.05573502258048393,0.03044433301256504
124,39.0,True,wo,829827.0,5200.0,Zeker wel,True,Ja,True,Kinderen krijgen is een wens maar gaat niet vanzelf en ook niet op natuurlijke wijzer. Een zware medisch traject zal ik weer in moeten gaan met een slagingskans van 1%. Dus ja heel graag maar is niet vanzelf. Medisch Leeftijd Gezondheid,Kinderen krijgen is een wens maar gaat niet vanzelf en ook niet op natuurlijke wijzer. Een zware medisch traject zal ik weer in moeten gaan met een slagingskans van 1%. Dus ja heel graag maar is niet vanzelf.,Medisch Leeftijd Gezondheid,Koopwoning,0.11890457712579519,0.09508047616109253,0.34049669839441776,0.04971063482516911,0.08156532528810204,0.05667337488848716,0.09333749624202028,0.11888697943650187,0.0453444350278005
125,36.0,True,mbo,830581.0,2840.0,Zeker niet,True,Nee,False,"Ik heb 2 prachtige kinderen, mijn gezin is compleet. Nee  meer kinderen vind ik geen optie, qau aandacht ,opvoeding en financieel niet. Met 2 is dit goed in balans te houden","Ik heb 2 prachtige kinderen, mijn gezin is compleet.","Nee  meer kinderen vind ik geen optie, qau aandacht ,opvoeding en financieel niet. Met 2 is dit goed in balans te houden",Koopwoning,0.03078703547362238,0.5738388516008854,0.0349216572009027,0.1080407358080265,0.09138828889845171,0.037062541174236685,0.030140045295411255,0.035672612674534324,0.0581482233828865
126,25.0,False,havo/vwo,830798.0,900.0,Waarschijnlijk niet,False,Nee,False,"De opwarming van de aarde en klimaatverandering is niet hoopvol voor de volgende generatie, laat staan voor een pas geboren kind. Ook de toename van technologie en de samenleving die daardoor snel veranderd vind ik iets om over na te denken. Een vaste baan vinden en een stabiel inkomen, naast een partner die natuurlijk ook kinderen zou willen.","De opwarming van de aarde en klimaatverandering is niet hoopvol voor de volgende generatie, laat staan voor een pas geboren kind. Ook de toename van technologie en de samenleving die daardoor snel veranderd vind ik iets om over na te denken.","Een vaste baan vinden en een stabiel inkomen, naast een partner die natuurlijk ook kinderen zou willen.",Huurwoning,0.02647338329697959,0.5096911244094372,0.04170732536586001,0.08326546400785446,0.11859028721228242,0.09270988521166146,0.028333029872737826,0.027938968106172978,0.07129054020624608
127,40.0,True,basisonderwijs,831256.0,,Zeker niet,True,Ja,False,Genoeg aan 2 Door ziektes,Genoeg aan 2,Door ziektes,Huurwoning,0.05925816735252738,0.17882651162799448,0.05976602506125346,0.16079916582675652,0.1184798423666507,0.03896172689273954,0.0591746523976326,0.07932599250343628,0.24540792740881442
128,35.0,False,havo/vwo,831509.0,,Weet het niet,True,Nee,False,Geen relatie Geen relatie Leeftijd,Geen relatie,Geen relatie Leeftijd,Huurwoning,0.08218841443303973,0.048557159531628716,0.053234038432128726,0.052410122309811416,0.07913904008455575,0.028419304243288934,0.05455889829900116,0.03471339617390186,0.5667796440422534
129,23.0,True,mbo,831799.0,1154.0,Zeker niet,False,Nee,False,"Omdat ik nog studeer ben ik niet van plan om aan kinderen te nemen, en ik dan pas 27 ben en dan nog liever geen kinderen krijg. leeftijd, studie, verantwoordelijkheid","Omdat ik nog studeer ben ik niet van plan om aan kinderen te nemen, en ik dan pas 27 ben en dan nog liever geen kinderen krijg.","leeftijd, studie, verantwoordelijkheid",Gratis woning,0.10198398504871875,0.13149668846745044,0.10130945942364633,0.15658513298258186,0.0695314675278496,0.1576038531959057,0.10218177819624544,0.11130376267246903,0.06800387841649354
130,33.0,True,wo,831892.0,5500.0,Zeker niet,True,Ja,False,"momenteel is het gezin compleet met 2 kinderen meer kinderen is niet onze wens; zou te druk zijn, teveel van ons vragen, wil niet nogmaals narigheid van bevalling etc. jonge kinderen verzorgen vergt veel tijd en energie.","momenteel is het gezin compleet met 2 kinderen meer kinderen is niet onze wens; zou te druk zijn, teveel van ons vragen, wil niet nogmaals narigheid van bevalling etc. jonge kinderen verzorgen vergt veel tijd en energie.",nee,Koopwoning,0.027703682982246392,0.8287336379289627,0.012973347207298503,0.02479871545510832,0.012007946506491863,0.04098460228415206,0.012802313885185868,0.02582523663295433,0.014170529766124674
131,24.0,False,wo,832040.0,0.0,Waarschijnlijk niet,False,Ja,False,"Ik wil sowieso kinderen, hopelijk lukt dit op een natuurlijke manier ik ben niet onzeker over het krijgen van kinderen","Ik wil sowieso kinderen, hopelijk lukt dit op een natuurlijke manier",ik ben niet onzeker over het krijgen van kinderen,Koopwoning,0.07182462315540761,0.09630014232825487,0.05500205322168768,0.39375222064554694,0.08051538662984967,0.07362293114420027,0.04989593922509812,0.06980603615520523,0.10928066689521074
132,40.0,False,mbo,832400.0,1300.0,Weet het niet,True,Ja,False,"Wij zien het krijgen van kinderen als een gave van God, wij nemen geen kinderen zoals het in de volksmond word gezegd Waar is dit belangrijk voor, ben niet onzeker over wel of niet ontvangen van kinderen. Wel maak ik mijn erg zorgen in welke tijd de kinderen die we nu ontvangen hebben opgroeien. Nederland glijdt steeds meer af van God en Zijn geboden. Dat zien we nu rondom corona. Wij denken h eet vaccin en de maatregelen gaan ons redden. Maar ik en velen met mij weten en mogen geloven dat de ware God hierboven staat en alles regeert. Dat geeft ons moed.","Wij zien het krijgen van kinderen als een gave van God, wij nemen geen kinderen zoals het in de volksmond word gezegd","Waar is dit belangrijk voor, ben niet onzeker over wel of niet ontvangen van kinderen. Wel maak ik mijn erg zorgen in welke tijd de kinderen die we nu ontvangen hebben opgroeien. Nederland glijdt steeds meer af van God en Zijn geboden. Dat zien we nu rondom corona. Wij denken h eet vaccin en de maatregelen gaan ons redden. Maar ik en velen met mij weten en mogen geloven dat de ware God hierboven staat en alles regeert. Dat geeft ons moed.",Koopwoning,0.08037352494429797,0.09340849550790153,0.11327209268929436,0.32492983974516393,0.09116543193813413,0.10088164182379841,0.049723507568705826,0.06443912675604224,0.08180633335141466
133,22.0,True,mbo,832409.0,,Zeker wel,False,Ja,True,Op dit moment ben ik nog bezig met school en erna wil ik nog genieten. Dus vandaar dat ik zeg dat ik binnen nu en 3 jaar nog geen kinderen wil. Ik wil een vaste baan etc. hebben om mijn kinderen alles te geven. Ik voel me niet onzeker,Op dit moment ben ik nog bezig met school en erna wil ik nog genieten. Dus vandaar dat ik zeg dat ik binnen nu en 3 jaar nog geen kinderen wil. Ik wil een vaste baan etc. hebben om mijn kinderen alles te geven.,Ik voel me niet onzeker,Koopwoning,0.03838306642137468,0.09519252772442996,0.127492885151878,0.047231555689359085,0.09356481756549329,0.10729794141370803,0.18727811528369784,0.2458152359351516,0.05774386080447584
134,28.0,False,wo,832888.0,,Waarschijnlijk wel,False,Ja,True,Wij willen zeker kinderen maar het moet allemaal wel lukken Ik zou gewoon heel graag kinderen willen,Wij willen zeker kinderen maar het moet allemaal wel lukken,Ik zou gewoon heel graag kinderen willen,Koopwoning,0.06255954572698101,0.104647744493559,0.0943435710389167,0.1999167435336858,0.12469775900244713,0.21588516384363174,0.05094940650742501,0.06824734096881002,0.0787527297041379
135,21.0,True,havo/vwo,833068.0,0.0,Zeker niet,False,Ja,False,Twee ongewenste zwangerschappen gevolgd door abortus hebben mijn kijk op het moederschap ongewild veranderd Door mijn twee abortussen ben ik onzeker of ik een goede moeder zal kunnen zijn,Twee ongewenste zwangerschappen gevolgd door abortus hebben mijn kijk op het moederschap ongewild veranderd,Door mijn twee abortussen ben ik onzeker of ik een goede moeder zal kunnen zijn,Koopwoning,0.035302264342317355,0.027880213955359067,0.012143622618168592,0.036571989627555014,0.01251995845232159,0.01404325998882996,0.011356013131444343,0.015971435690880754,0.8342112451791763
136,23.0,True,vmbo,833074.0,180.0,Zeker wel,False,Ja,True,Je weet niet of het gezegend is. 1. partner 2. Koophuis 3. Studie bijna afgerond,Je weet niet of het gezegend is.,1. partner 2. Koophuis 3. Studie bijna afgerond,Koopwoning,0.08027490077074617,0.059247912612045185,0.05989817875670269,0.06943207830190659,0.16725211828015746,0.040647809416987,0.09529275394743308,0.0397066039222409,0.38824763484299185
137,26.0,False,hbo,833245.0,2800.0,Waarschijnlijk wel,True,Ja,True,"Ik ben nu heel snel zwanger geraakt en zal niet bang zijn om niet meer zwanger te kunnen raken.  Ik vind het alleen nu wel spannend hoe het gaat lopen met de corona vaccinaties ed. 1. Ik ben nu snel zwanger geraakt, dus daar ben ik niet bang voor.  2. Ik weet niet wat de corona vaccins gaan doen en hoe corona verder gaat. 3. Ik heb veel last gehad van mijn baarmoeder icm mijn anticonceptie. Dit is door de zwangerschap niet beter geworden, ben wel bang dat dat erger wordt.",Ik ben nu heel snel zwanger geraakt en zal niet bang zijn om niet meer zwanger te kunnen raken.  Ik vind het alleen nu wel spannend hoe het gaat lopen met de corona vaccinaties ed.,"1. Ik ben nu snel zwanger geraakt, dus daar ben ik niet bang voor.  2. Ik weet niet wat de corona vaccins gaan doen en hoe corona verder gaat. 3. Ik heb veel last gehad van mijn baarmoeder icm mijn anticonceptie. Dit is door de zwangerschap niet beter geworden, ben wel bang dat dat erger wordt.",Koopwoning,0.27018237896263597,0.03464734514709562,0.39737158417701723,0.034732688358053564,0.0865457666805014,0.056512246606871486,0.027193404699210076,0.0252638703212142,0.06755071629304439
138,42.0,False,vmbo,833349.0,1000.0,Waarschijnlijk wel,True,Ja,True,"na veel onderzoek bij zowel mijn partner als ikzelf zijn er geen grote afwijkingen gevonden ,maar toch nog steeds geen baby leeftijd en verantwoording en ook wel de rare wereld waarin we leven","na veel onderzoek bij zowel mijn partner als ikzelf zijn er geen grote afwijkingen gevonden ,maar toch nog steeds geen baby",leeftijd en verantwoording en ook wel de rare wereld waarin we leven,Huurwoning,0.03562612476525828,0.04305557138286531,0.017939621713594534,0.051454003562685105,0.018077571713365614,0.014020203379914165,0.015566435843356884,0.029880836617667227,0.7743796035647392
139,41.0,True,mbo,833382.0,1394.0,Zeker niet,True,Nee,False,Ik wil geen kinderen meer Er zijn geen specifieke aspecten ik wil gewoon geen kinderen meer,Ik wil geen kinderen meer,Er zijn geen specifieke aspecten ik wil gewoon geen kinderen meer,Huurwoning,0.058487837651045996,0.07120444145984947,0.04499249076179694,0.42730566300451756,0.10679174708202481,0.07082748382817954,0.07327321419725194,0.036458012962248175,0.11065911957994104
140,35.0,True,hbo,833438.0,3849.0,Zeker niet,True,Ja,False,"Ik heb een compleet gezien met 2 prachtige gezonde jongens die inmiddels een leeftijd krijgen waarbij we veel leuke activiteiten kunnen ondernemen. Daarom is het heel prettig om weer op pad te kunnen. Ons gezin is compleet dus geen wens meer voor meer kinderen Compleet gezin, geen nieuwe kinderwens, vrijheid",Ik heb een compleet gezien met 2 prachtige gezonde jongens die inmiddels een leeftijd krijgen waarbij we veel leuke activiteiten kunnen ondernemen. Daarom is het heel prettig om weer op pad te kunnen. Ons gezin is compleet dus geen wens meer voor meer kinderen,"Compleet gezin, geen nieuwe kinderwens, vrijheid",Koopwoning,0.0646241633919999,0.6873345360159874,0.020897167110524605,0.019604947752668522,0.038253311917651446,0.07485201209783554,0.0450704243441578,0.020796340401284398,0.028567080025095493
141,29.0,False,mbo,833561.0,,Waarschijnlijk niet,True,Nee,False,Ik zou het wel graag willen maar andere dingen gaan nu voor...en wel een miskraam gehad dus dat was ook niet zo leuk om mee te maken Tijdsverdeling kinderen ophalen etc zwemles noem maar op.. Financieel gezien ook wel een aanpassing  Of 2 kinderen niet al genoeg is? De mening van vele,Ik zou het wel graag willen maar andere dingen gaan nu voor...en wel een miskraam gehad dus dat was ook niet zo leuk om mee te maken,Tijdsverdeling kinderen ophalen etc zwemles noem maar op.. Financieel gezien ook wel een aanpassing  Of 2 kinderen niet al genoeg is? De mening van vele,Koopwoning,0.3210739679634571,0.08774671792052686,0.05873063444159925,0.07561938841827213,0.1450779026839882,0.09468844754155725,0.10593150919303299,0.04326748475432396,0.0678639667108655
142,21.0,True,havo/vwo,833612.0,,Zeker niet,False,Ja,False,"Ik heb zelf nooit de behoefte gehad om (in de toekomst) kinderen te krijgen, en mijn partner ook niet. Het lijkt ons allebei niets voor ons, en we zien veel mensen om ons heen zonder kinderen. Dit trekt ons meer, we hebben allebei niet veel met kinderen van andere mensen en dus ook niet de behoefte om zelf kinderen te krijgen. 1. ik houd niet veel van kinderen 2. het lijkt me echt niet leuk 3. ik zou niet zwanger willen zijn","Ik heb zelf nooit de behoefte gehad om (in de toekomst) kinderen te krijgen, en mijn partner ook niet. Het lijkt ons allebei niets voor ons, en we zien veel mensen om ons heen zonder kinderen. Dit trekt ons meer, we hebben allebei niet veel met kinderen van andere mensen en dus ook niet de behoefte om zelf kinderen te krijgen.",1. ik houd niet veel van kinderen 2. het lijkt me echt niet leuk 3. ik zou niet zwanger willen zijn,Koopwoning,0.12092881130520254,0.031213938258588314,0.029337062471313402,0.0177152240765281,0.024078743509016932,0.23697195909917354,0.14605251513421535,0.3623186759650707,0.03138308378402144
143,43.0,True,mbo,833786.0,,Zeker niet,True,Nee,False,Omdat ik daar niet meer de goede leeftijd voor heb . Ik zou niet graag meer nu deren willen . Ik vind 2 genoeg en ze zijn al zelfstandig en wil niet weer opnieuw mijn vrijheid kwijt.,Omdat ik daar niet meer de goede leeftijd voor heb .,Ik zou niet graag meer nu deren willen . Ik vind 2 genoeg en ze zijn al zelfstandig en wil niet weer opnieuw mijn vrijheid kwijt.,Huurwoning,0.03757135681807995,0.10545681454241276,0.048718932340852915,0.4728016659617424,0.0814918827265501,0.04354349340428598,0.054171400517225264,0.04012934903730638,0.11611510536167771
144,28.0,False,wo,834133.0,2750.0,Weet het niet,False,Ja,False,"Ik ben er nu niet aan toe, en weet niet zeker of en zo ja wanneer dat gaat komen. Ik denk het wel, maar nu nog niet.","Ik ben er nu niet aan toe, en weet niet zeker of en zo ja wanneer dat gaat komen.","Ik denk het wel, maar nu nog niet.",Koopwoning,0.03174824066227302,0.025582063203910366,0.07974260606570169,0.021769430162385105,0.6804161429405212,0.04228856483241543,0.029546141508035362,0.035101388744078574,0.053805417113471775
145,36.0,True,havo/vwo,834866.0,,Zeker niet,True,Ja,False,We hebben twee kinderen en dat vinden we genoeg Nee twee is genoeg,We hebben twee kinderen en dat vinden we genoeg,Nee twee is genoeg,Koopwoning,0.04261442183051258,0.1879833955084905,0.10567426193738357,0.25643381900154055,0.061578375194221734,0.12754871514625848,0.09551879999926313,0.06511916287709027,0.05752906085690483
146,39.0,False,havo/vwo,835055.0,,Weet het niet,False,Ja,False,Te druk met carrière en geen behoefte De staat van de wereld,Te druk met carrière en geen behoefte,De staat van de wereld,Koopwoning,0.07237580012297258,0.12169509888626635,0.08153987450059504,0.2192323775787372,0.12523801964707673,0.06769197912653908,0.07041248083114623,0.03663311346899718,0.20518124527297915
147,31.0,False,wo,835183.0,3600.0,Waarschijnlijk wel,True,Ja,True,Je weet het nooit zeker wat er gebeurt De wereld,Je weet het nooit zeker wat er gebeurt,De wereld,Huurwoning,0.06159025428351015,0.07869004320818931,0.1288665148895234,0.0610974873881787,0.37481388859450815,0.06923962475266307,0.05417173117166385,0.0509187379386276,0.12061173701658845
148,28.0,False,hbo,835537.0,3600.0,Weet het niet,False,Nee,False,"Ik heb nog niet het gevoel wat sommige mensen hebben, waardoor ze zeker weten dat ze kinderen willen. Ik weet dat ik er financieel en qua woning en sterke relatie wel klaar voor zou zijn, maar gevoelsmatig nog niet helemaal. Verder twijfel ik soms of ik wel een kind op de wereld wil zetten waarin we nu leven. Met alle ellende waar we mee te maken krijgen (criminaliteit, rellen, etc). En ik ben me ervan bewust dat je ook veel van je vrijheid opgeeft door de opvoeding van een kind. Kortom: Nog niet overtuigd genoeg om er daadwerkelijk aan te beginnen. En ik vind ook niet dat het een gegeven feit hoeft te zijn dat iedereen maar kinderen neemt. Het is een beslissing die iedereen voor zichzelf mag nemen. En daarnaast moet het je ook maar gegund zijn... Ik weet het nog niet goed. Ik neig wel meer naar 'ja', maar ben nog niet helemaal overtuigd.","Ik heb nog niet het gevoel wat sommige mensen hebben, waardoor ze zeker weten dat ze kinderen willen. Ik weet dat ik er financieel en qua woning en sterke relatie wel klaar voor zou zijn, maar gevoelsmatig nog niet helemaal. Verder twijfel ik soms of ik wel een kind op de wereld wil zetten waarin we nu leven. Met alle ellende waar we mee te maken krijgen (criminaliteit, rellen, etc). En ik ben me ervan bewust dat je ook veel van je vrijheid opgeeft door de opvoeding van een kind. Kortom: Nog niet overtuigd genoeg om er daadwerkelijk aan te beginnen. En ik vind ook niet dat het een gegeven feit hoeft te zijn dat iedereen maar kinderen neemt. Het is een beslissing die iedereen voor zichzelf mag nemen. En daarnaast moet het je ook maar gegund zijn...","Ik weet het nog niet goed. Ik neig wel meer naar 'ja', maar ben nog niet helemaal overtuigd.",Huurwoning,0.03238187776878476,0.01550311577739194,0.01907473640749231,0.00838718568556942,0.016671764804050325,0.07636589272879064,0.596521882712841,0.22256065509282053,0.012532869706046768
149,26.0,False,wo,835696.0,2300.0,Waarschijnlijk wel,False,Ja,True,"Ik wil zelf erg graag kinderen omdat het mij mooi lijkt om kleine mensen op te zien groeien en tot mooie volwassen op te bloeien. Ook vanuit een bijbels perspectief vind ik het belangrijk dat ik kinderen krijg en ze hopelijk mag deel laten nemen in het geloof. Er zijn natuurlijk ook nadelen, gezien de huidige staat waarin de wereld verkeerd. Maar ik geloof dat dat niet opweegt tegen de positieve kanten van het hebben van kinderen. Ik zou graag kinderen willen, het is in de eerste instantie een diep verlangen die ik niet helemaal kan uit leggen. Als ik mijn neefjes en nichtjes vasthield toen ze klein waren was er al iets in mij dat voelde van dat wil ik ook. En verder vind ik het mooi dat je kinderen kan opvoeden naar de normen en waarden ik denk dat ze belangrijk zijn voor de wereld.","Ik wil zelf erg graag kinderen omdat het mij mooi lijkt om kleine mensen op te zien groeien en tot mooie volwassen op te bloeien. Ook vanuit een bijbels perspectief vind ik het belangrijk dat ik kinderen krijg en ze hopelijk mag deel laten nemen in het geloof. Er zijn natuurlijk ook nadelen, gezien de huidige staat waarin de wereld verkeerd. Maar ik geloof dat dat niet opweegt tegen de positieve kanten van het hebben van kinderen.","Ik zou graag kinderen willen, het is in de eerste instantie een diep verlangen die ik niet helemaal kan uit leggen. Als ik mijn neefjes en nichtjes vasthield toen ze klein waren was er al iets in mij dat voelde van dat wil ik ook. En verder vind ik het mooi dat je kinderen kan opvoeden naar de normen en waarden ik denk dat ze belangrijk zijn voor de wereld.",Koopwoning,0.02291777578066103,0.03568314098520205,0.02373864944675006,0.02577441812027246,0.033385328052099796,0.769584433734417,0.029409648512955754,0.034624099812936036,0.02488250193418935
150,29.0,False,mbo,835868.0,1950.0,Waarschijnlijk niet,True,Nee,False,"Ik ben twee maanden geleden gescheiden en heb een dochter van 2,5 jaar. Ik ben bijna 30 jaar en weet niet of ik nog iemand ontmoet die nog kinderen wil of misschien, net als ik, al een kind of kinderen heeft Het ontmoeten van een nieuwe partner en het vertrouwen hebben om opnieuw een kind mee te krijgen","Ik ben twee maanden geleden gescheiden en heb een dochter van 2,5 jaar. Ik ben bijna 30 jaar en weet niet of ik nog iemand ontmoet die nog kinderen wil of misschien, net als ik, al een kind of kinderen heeft",Het ontmoeten van een nieuwe partner en het vertrouwen hebben om opnieuw een kind mee te krijgen,Gratis woning,0.0859074640320614,0.03483609370887279,0.07500971117988228,0.03626307359372731,0.031643567694118246,0.07680517846019938,0.1857643060386181,0.44087829999625683,0.03289230308728293
151,23.0,False,vmbo,836257.0,,Waarschijnlijk niet,False,Nee,False,"Ik ben zelf pas 24 jaar oud en vind mijzelf nog niet in staat om een kind op te voeden. Ik kamp zelf nog erg met psychische problemen die mijn leven belemmeren en ik wil een kind een stabiel en veilig thuis kunnen bieden. Ook ben ik bang mijn kinderen te ""verpesten"" of psychische problemen over te dragen op het kind. Ik wil eerst goed voor mijzelf leren zorgen en stabiel in het leven staan voordat ik de verantwoordelijkheid van een kind wil dragen. Psychische problemen overdragen Bang dat ik mijn kinderen ""verpest"" of ze niet kan bieden wat zij nodig hebben. De overtuiging dat ik vind dat ik het niet kan, het opvoeden van een kind en de verantwoordelijkheid die daarbij hoort.","Ik ben zelf pas 24 jaar oud en vind mijzelf nog niet in staat om een kind op te voeden. Ik kamp zelf nog erg met psychische problemen die mijn leven belemmeren en ik wil een kind een stabiel en veilig thuis kunnen bieden. Ook ben ik bang mijn kinderen te ""verpesten"" of psychische problemen over te dragen op het kind. Ik wil eerst goed voor mijzelf leren zorgen en stabiel in het leven staan voordat ik de verantwoordelijkheid van een kind wil dragen.","Psychische problemen overdragen Bang dat ik mijn kinderen ""verpest"" of ze niet kan bieden wat zij nodig hebben. De overtuiging dat ik vind dat ik het niet kan, het opvoeden van een kind en de verantwoordelijkheid die daarbij hoort.",Koopwoning,0.018414715497056023,0.0262930114120536,0.05570098297903314,0.016231745890399905,0.029333177376611275,0.25227301865816115,0.13982970612123607,0.44183352645486595,0.020090127250296064
152,30.0,False,hbo,836428.0,3225.0,Waarschijnlijk wel,False,Nee,True,"Ik wil wel kinderen en mijn vriend ook, maar we zijn nog niet zo lang samen en willen eerst nog van het leven genieten, zoals op vakantie gaan.  Een stabiele relatie is belangrijk. Ik zou graag 2 kinderen willen.","Ik wil wel kinderen en mijn vriend ook, maar we zijn nog niet zo lang samen en willen eerst nog van het leven genieten, zoals op vakantie gaan.  Een stabiele relatie is belangrijk.",Ik zou graag 2 kinderen willen.,Koopwoning,0.12112683453597128,0.03928274856880307,0.14460165156051516,0.039863124932162465,0.07249271951150149,0.10717922397889197,0.2073729711584747,0.21567884301766754,0.05240186006994918
153,41.0,True,hbo,836474.0,,Zeker niet,True,Ja,False,ik ben 42 en een dochter van 15. Ik heb baarmoederhalskanker gehad en daarom maar 1 kind helaas kan niet meer te oud wil het niet meer,ik ben 42 en een dochter van 15. Ik heb baarmoederhalskanker gehad en daarom maar 1 kind helaas,kan niet meer te oud wil het niet meer,Koopwoning,0.06549281605985016,0.15841582072898747,0.06153577341465279,0.43684387896209953,0.04885469051077962,0.07368358015082777,0.053562470496399325,0.05810292570386082,0.04350805336143822
154,37.0,True,,836486.0,,Zeker niet,True,Ja,False,Wij hebben 2 kinderen en daar zijn wij heel gelukkig mee.,Wij hebben 2 kinderen en daar zijn wij heel gelukkig mee.,Nvt,Koopwoning,0.03807114051596727,0.5273081168532372,0.07525085587112698,0.0797260875289794,0.06646341028390453,0.04271751998603577,0.07917958337930031,0.04942068929085508,0.041862598815350795
155,26.0,False,hbo,836489.0,3030.0,Waarschijnlijk wel,False,Nee,True,"De kinderwens van mij en mijn vriend is groot. Wij zijn er momenteel nog niet mee bezig en weten daardoor niet of wij überhaupt kinderen kunnen krijgen. Daarbij geeft Corona voor nu ook wat onzekerheden gezien. Mijn vriend en ik vinden kinderen beide fantastisch, hopen dat het ons zelf ook gegeven is over enkele jaren.",De kinderwens van mij en mijn vriend is groot. Wij zijn er momenteel nog niet mee bezig en weten daardoor niet of wij überhaupt kinderen kunnen krijgen. Daarbij geeft Corona voor nu ook wat onzekerheden gezien.,"Mijn vriend en ik vinden kinderen beide fantastisch, hopen dat het ons zelf ook gegeven is over enkele jaren.",Koopwoning,0.2984103811904788,0.029789071483537554,0.06693862813990563,0.04641084192553535,0.03143956856802106,0.05609647776000202,0.26649415157735346,0.14607122498564423,0.05834965911926702
